,col1,ra,dec,type,u,g,r,i,z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,specobjid,redshift,redshiftErr,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,sii_6717_flux_err,sii_6731_flux_err,oi_6300_flux_err,logMass,logMass_err,Log_NII_on_Halpha,Log_OIII_on_Hbeta,Log_NII_on_Halpha_err,Log_OIII_on_Hbeta_err,Category
768,1340,232.5832994844315,27.527922793022828,3,19.048216,17.750912,17.175034,16.845839,16.725838,0.06312757,0.009480837,0.007734105,0.008511459,0.034798034,2080790916200687616,0.08992231,1.545646e-05,55.73618,17.041773,6.673763,20.665451,12.549496,7.37649,3.8619325,1.7175949,1.4997787,1.5791597,1.4920945,2.0720766,1.5436318,1.9720317,10.345580651972512,0.0977377035939436,-0.4308923123778329,-0.40714399627442144,0.07850375555552427,0.25245805674338023,SF
769,1342,228.35307539333752,27.89590080509124,3,18.315613,17.271793,16.849298,16.511808,16.388325,0.021692188,0.0048483456,0.00460188,0.0049359733,0.011612446,2425346255409408000,0.09090862,7.2355206e-06,763.8577,196.44934,80.80672,249.72183,125.52442,92.35089,20.651989,7.2876,3.809366,3.4670646,3.6404727,3.3268712,3.5377333,2.3908455,10.455650177313132,0.0277504704789611,-0.48555595200438484,-0.3858030952613482,0.01742248166317769,0.04708406044283116,SF
770,1343,228.75479770157432,27.747866684605235,3,19.205254,18.068167,17.551628,17.212141,17.03147,0.04212987,0.008135541,0.0072457935,0.008148538,0.02390465,2425363022961731584,0.12868652,7.358965e-06,215.61917,58.321007,16.718603,59.724957,43.82283,24.739925,6.5880294,3.347663,2.151646,1.916303,2.04222,1.9347843,2.6506977,1.3237098,10.573432796283331,0.0555165269631572,-0.5575315241985539,-0.5426250289826504,0.03755347036567277,0.12041212009079838,SF
771,1344,229.4187228224788,25.98188023337396,3,18.93862,17.687752,17.133554,16.797829,16.543442,0.0539565,0.008401944,0.007572432,0.007924063,0.01982534,2428582937780840448,0.08602741,8.817269e-06,146.47156,35.795235,11.539577,53.12962,24.751226,21.113342,6.0158596,2.8735173,3.2224789,2.2224786,1.9559398,2.0081167,1.8483205,1.5404598,10.38360445985584,0.0634315832994159,-0.4404165973431199,-0.491635328543652,0.041715497737593185,0.21259788086261913,SF
772,1345,228.70777595228708,25.933755871763285,3,19.485592,18.264072,17.822975,17.518015,17.386044,0.06050229,0.010959613,0.013050371,0.015530714,0.04611416,2428610425571534848,0.0840524,8.115496e-06,125.830894,34.340893,14.806498,34.67489,29.383333,19.314838,6.442037,2.2605267,2.206909,2.086766,1.5078813,2.331824,1.680413,1.823859,9.78463090263097,0.0811964433321675,-0.5597721901539399,-0.3653592320570905,0.0470509176496893,0.15489630406574798,SF
773,1346,228.67480356056484,25.71715593477679,3,17.994093,16.693165,16.210339,15.949856,15.77698,0.033333495,0.005715504,0.005536686,0.006139228,0.016236207,2428625818734323712,0.02274433,6.3225903e-06,216.5582,64.35093,91.60078,32.37407,43.615242,31.13077,9.061819,3.0227432,2.4143586,2.8444872,1.5065638,2.1375442,1.7143286,1.4546549,9.334970661000565,0.0214497997306175,-0.8253773315615632,0.1533443440808508,0.04858435817161551,0.04870258510995971,SF
774,1348,229.95340764345,26.989318715986403,3,19.129463,18.168268,17.814966,17.592796,17.423218,0.035295296,0.007315513,0.0076288753,0.00966305,0.026359517,2428727798437799936,0.031042205,5.6994118e-06,269.7327,90.098625,160.78291,31.832075,50.155155,36.063194,11.012307,3.2847407,2.5663466,3.2890809,1.4442756,2.010571,1.7680392,1.4861336,8.96474398639167,0.0392589156573559,-0.9280686502684431,0.2515217214285446,0.046977545135822786,0.03506848692423283,SF
775,1353,231.96453216067772,26.19014753029092,3,19.08014,18.008703,17.248392,16.775352,16.496466,0.049358577,0.009392017,0.0077416236,0.008274981,0.020312406,2432104392657233920,0.14941888,9.342159e-06,229.13498,47.96677,19.434988,126.69893,34.912663,28.620602,13.910941,3.7583869,2.5388496,2.62427,3.3782268,3.4947257,2.540754,10.246706,11.130893365847124,0.0176372574961926,-0.25731844693991907,-0.3923561979899396,0.03130463280308748,0.1450314103749697,Comp.
776,1354,232.81325623118147,25.78713172754291,3,19.190006,18.002934,17.291018,16.857141,16.612879,0.037537634,0.0068910653,0.005746493,0.006115618,0.014614121,2435432063558510592,0.17464207,8.624886e-06,535.64246,104.667854,30.265575,193.94029,77.42102,45.820076,12.123403,9.145069,3.600535,3.4294345,4.1963663,4.0910397,3.247236,3.2238808,11.249289120415636,0.0322579082410016,-0.4412069552441868,-0.5388643906769752,0.027562073395752597,0.11841793068283386,SF
777,1355,229.36268632251773,26.55037401685785,3,19.805801,18.384153,17.67195,17.25174,16.99817,0.061888184,0.008682604,0.007141886,0.0068934048,0.018421456,2428598330943629312,0.09769938,7.679182e-06,218.5368,43.642273,19.028755,77.980095,40.896835,30.546635,6.470266,3.4568646,2.4127374,2.3902273,2.320106,2.6283004,2.2292023,1.7168627,10.566353837236129,0.0500579681106789,-0.4475408195456888,-0.36049698715822215,0.03369614229418856,0.13723911045228604,SF
778,1357,229.6113003998658,26.92779576849179,3,19.218992,17.93218,17.264149,16.816387,16.520147,0.05556557,0.008468485,0.0067719026,0.006421549,0.017224208,2428715428931987456,0.08599325,6.3503558e-06,346.3308,72.9286,40.002262,121.15369,72.299706,51.661537,16.816938,3.9724643,2.3569436,2.2177396,2.319575,2.366428,2.2932887,1.6319704,10.67984900685223,0.0217484608017645,-0.45615447001979964,-0.26081332656686734,0.02231866765936949,0.06417257167940107,SF
779,1359,232.0904456644625,25.488559205196403,3,19.089169,17.903982,17.416216,17.0567,16.888601,0.038618512,0.006663198,0.006818171,0.00707089,0.023251258,2431952385174693888,0.068265386,7.242133e-06,415.7276,101.347725,42.20533,127.24406,85.86215,58.64331,11.72249,5.10348,3.4878218,3.081131,2.7561755,2.6243374,2.358155,1.7929254,10.156589464214967,0.0378158189409394,-0.5141713403401121,-0.38044670399439123,0.02489738526928478,0.080708378054705,SF
780,1362,229.57475498624115,25.876024766585648,3,19.62435,18.279955,17.661636,17.253923,17.024956,0.06644975,0.009862996,0.008612588,0.008483775,0.02104744,2432026877087475712,0.07442894,7.776405e-06,174.01707,39.980717,20.38327,50.999725,39.925972,26.093166,7.0163608,2.9193354,2.2248938,2.1113896,1.8062115,1.7423933,1.641478,1.2475365,10.261632692030856,0.0578292233996379,-0.5330240176714394,-0.2925767210869276,0.03918851024967045,0.11758642131707038,SF
781,1363,230.12514198138376,25.883359381385763,3,19.528862,18.30956,17.612394,17.15656,16.839516,0.05607376,0.009280462,0.008042369,0.008125749,0.022626016,2432053815122356224,0.120176695,1.1010385e-05,160.48654,34.60491,9.866826,50.15101,28.167852,17.845493,4.714365,3.3946836,2.4256556,2.348483,2.8574967,4.036294,2.115045,1.6569916,10.8942475526831,0.0228370937305116,-0.5051589302292228,-0.544960254519154,0.06077747524744855,0.24812499948852434,SF
782,1364,230.29730195254783,26.33142276062446,3,17.366905,15.567137,14.766232,14.287607,13.88422,0.02263508,0.0030649912,0.0026848647,0.0026293,0.0051133987,2432059587558402048,0.03492183,6.45243e-06,787.5624,112.44775,54.17026,384.44446,161.38976,130.28136,32.098053,9.416628,4.148385,4.0838246,6.685787,5.7018948,5.396969,4.2906284,10.918786418268724,0.0112288268463775,-0.311451366839771,-0.31718984986552634,0.021104528734694667,0.08393121449349154,Comp.
783,1365,230.73761588390755,25.90000236835145,3,19.349302,18.266205,17.591206,17.101366,16.836306,0.045701187,0.008953632,0.007285132,0.0068244385,0.017504264,2432073881209563136,0.10242734,6.222056e-06,541.7321,116.885826,81.22328,249.08864,90.416626,69.50135,20.31684,6.030595,3.16957,3.0770438,3.6769137,2.9777899,2.5715468,2.162217,10.684175558947134,0.0174795330332014,-0.3374306487568328,-0.15808132681784756,0.018488474635565324,0.04658863415016269,Comp.
784,1366,230.9980405788297,25.97713233141862,3,17.98314,16.330563,15.548684,15.143816,14.845004,0.024261363,0.0035826603,0.0031298066,0.0031281072,0.00686573,2432076904866539520,0.04488027,1.2058949e-05,111.45766,33.675972,28.939072,77.87441,41.461624,30.288282,6.4622555,4.3213687,3.1145227,3.4618711,4.092913,3.6323452,3.5423067,3.1640756,10.67224256432344,0.064084181276694,-0.15571515167817904,-0.065835539428534,0.06531118150123358,0.15120814912282587,Comp.
785,1368,231.175456559687,26.853309960409064,3,19.145193,17.737297,17.03033,16.606483,16.338009,0.04668638,0.008936016,0.0110096205,0.007937182,0.02629123,2432087350227003392,0.067717046,1.0244374e-05,156.04652,31.103306,11.879537,52.42961,28.631132,19.303505,5.402967,2.970846,1.9998958,1.9300195,2.0418735,1.9083196,1.8132288,1.4730005,10.516500177668986,0.0599213230795905,-0.47367746068305217,-0.4180070385254341,0.043349392582843385,0.17472681708220203,SF
786,1369,231.6512373911989,26.258350140020344,3,18.14154,16.51775,15.683734,15.238504,14.8995285,0.026087316,0.0040556807,0.0033051453,0.0034327828,0.006626218,2432102743389792256,0.06828693,1.3559508e-05,126.35784,29.076986,28.86974,117.36813,45.242374,34.812088,18.04074,5.031434,3.4972906,3.7102656,4.747151,4.1808825,4.235959,3.6381168,11.14929524825422,0.0261910045088852,-0.03205200821077992,-0.003106514696378744,0.05675809178386536,0.17602067162409174,Liner
787,1370,232.372181320705,26.252413759520813,3,19.6469,18.279163,17.42127,16.928265,16.616749,0.057085145,0.010114324,0.007202673,0.007125259,0.017627167,2432109340459558912,0.1459723,1.1298845e-05,288.87457,57.11504,54.008797,139.9687,28.10062,1.5972505,10.777044,5.034513,3.8870509,3.3995383,3.4444366,2.9211957,8.801683,2.2873566,11.153904383684532,0.0305109659926087,-0.3146783830400193,-0.024285981436046405,0.030154936971061655,0.09270198025770794,Comp.
788,1371,231.9002007024544,25.788035397272346,3,18.283262,16.713924,15.946255,15.507466,15.210838,0.03318117,0.0039428943,0.0034755543,0.0034751394,0.008566633,2435410073325955072,0.07022925,1.1723857e-05,157.10725,32.50713,267.96622,154.05457,40.778236,38.26177,18.809282,4.198489,2.9714282,5.257104,3.9659948,3.24929,3.3031442,2.8199632,11.061816045380104,0.0351802624852316,-0.008521640703114668,0.9161014219708106,0.037106805503841156,0.09349011635816422,Seyfert
789,1372,232.7727634540139,25.506562932540444,3,19.20861,18.161009,17.718204,17.397734,17.279097,0.049819455,0.008019901,0.008077379,0.0082985135,0.02854946,2435434812337580032,0.0739917,8.900355e-06,191.13045,51.371773,15.759065,67.254295,34.892525,28.038937,6.5070643,2.9268303,2.0251334,1.7608377,1.8065023,1.7523487,1.5435705,1.2015666,9.915784517474174,0.0437415544903922,-0.45360985779703356,-0.5131941080172554,0.03091920149478048,0.11848508580588667,SF
790,1373,232.8730050340364,25.98113265680892,3,19.189007,17.882378,17.224718,16.857386,16.545399,0.052032847,0.009030146,0.0066176844,0.0071404474,0.01845335,2435446632087578624,0.06373371,1.6307651e-05,80.46978,19.730322,6.2236357,30.852589,13.884735,8.8401785,1.9931172,2.2547207,1.7752051,1.762315,1.756674,1.52713,1.4104724,1.3624146,10.297383956212933,0.0589014014244052,-0.41634120020090404,-0.5010900096870636,0.06345854617547485,0.2971154077056734,SF
791,1374,229.3304471586877,26.555495633466027,3,19.269844,18.030523,17.60594,17.32375,17.1989,0.057963815,0.007992627,0.008481085,0.008802869,0.029162528,2428598056065722368,0.08397055,7.0506526e-06,164.45052,44.585983,30.854391,44.480545,39.982178,30.168592,7.8758645,2.5874813,2.104201,2.1156194,1.5829352,2.6000383,1.8118932,1.7738343,9.841154859541838,0.0722867948646027,-0.5678651512592239,-0.15988136731248578,0.0389102327940552,0.08323968860596744,SF
792,1376,228.5437746611132,25.853865181167293,3,18.861492,18.12358,17.958105,17.717707,17.660069,0.024412254,0.0071395338,0.0076039634,0.008292023,0.023878492,2428611525083162624,0.05420225,6.300804e-06,646.0393,207.45528,396.49585,79.87194,127.80859,88.40703,26.622427,6.6030693,4.101657,5.8514233,2.2206335,2.7004192,2.3006864,1.9103185,9.166005253284554,0.0082940010367367,-0.9078647048055865,0.2813141533997147,0.029621621819860586,0.024671796379482795,SF
793,1377,229.35248766915169,27.36229974406565,3,18.942976,17.669672,16.97725,16.561913,16.302088,0.031094378,0.0060827555,0.004913604,0.005004232,0.010209655,2428692064309897216,0.05774751,8.536044e-06,379.73346,87.870094,16.783651,181.52313,55.994324,43.92039,9.866762,4.8546653,3.0062172,2.5228934,3.4424067,2.5267453,2.4317474,2.1412473,10.332395929831405,0.0304772175986233,-0.3205468949663569,-0.7189546507885877,0.022870825692223193,0.1541626398270977,SF
794,1380,230.4705347279895,27.151125273533644,3,19.644753,18.354588,17.723963,17.357773,17.111782,0.042160366,0.007911183,0.006599873,0.0070101265,0.01680614,2428738518676170752,0.10542228,8.411369e-06,226.32228,57.704945,22.61186,74.70459,41.23139,27.671331,8.095519,3.7135181,2.5196366,2.3831277,4.08294,2.266801,2.3819337,1.739292,10.501345788083508,0.0549736364028553,-0.48138002304978056,-0.4068767435382714,0.057064324195235286,0.11407981160766259,SF
795,1384,231.7508039628124,26.46907385712745,3,18.757479,17.702932,17.265553,16.918118,16.758799,0.029735284,0.006910078,0.006444857,0.007118073,0.021664424,2432099994610722816,0.07224675,7.3863152e-06,244.57217,66.6575,48.47396,69.141365,46.92303,34.82939,6.539278,3.5036259,2.3099585,2.3349097,1.9417412,1.9168057,1.7753386,1.5838366,10.25558942238633,0.0343226097545868,-0.5486690877040088,-0.13834052120570559,0.03152636413410071,0.05933883719964722,SF
796,1386,232.47776937124024,26.164335843899643,3,18.104334,16.555763,15.740458,15.283616,14.966862,0.024738383,0.004476893,0.0034815478,0.0034947575,0.007411611,2432115112895604736,0.087750286,1.3013339e-05,338.14084,64.610794,17.320852,150.78215,40.735188,35.360672,6.8568044,5.6112375,3.694854,3.5679212,4.466725,4.0910063,4.0926075,3.1860178,11.346622471240376,0.0281378658279416,-0.35074769556779695,-0.5717358272704535,0.03395492557296962,0.21378056474085058,SF
797,1387,231.3180666876612,27.52679967339634,3,18.055399,16.58366,15.794949,15.413305,15.065499,0.026622975,0.0044643744,0.0036449642,0.00369174,0.00845144,2080761504264644608,0.07094547,1.0564582e-05,231.23822,55.559372,15.413932,95.68441,41.5248,24.425177,5.9735184,4.47967,2.9501839,2.8334305,3.6015193,3.116615,2.949737,2.546276,10.904805091198224,0.0601139845152204,-0.38321843434234415,-0.5568438894421562,0.04233239501899122,0.19133833085722107,SF
798,1388,232.1957029884269,27.729571779803088,3,18.166723,16.722944,15.956427,15.541208,15.220389,0.031058429,0.0046952693,0.003900181,0.0038840973,0.010112468,2080781570351851520,0.071319275,1.591998e-05,97.14516,22.205088,15.039935,53.592834,17.525425,8.802105,4.2960052,3.1372547,2.2808435,2.419524,2.9005291,2.4193468,2.3081937,2.2656863,11.006040260800054,0.030612927943936,-0.25831444467215964,-0.1692065393323366,0.0630244466137518,0.1908691526402074,Comp.
799,1389,232.8255757197361,27.78118566686773,3,19.338423,18.080404,17.607292,17.355787,17.09987,0.04671772,0.009091522,0.008264796,0.010130584,0.027956303,2080799162537895936,0.06748599,9.569264e-06,88.036,27.439682,20.46054,21.49847,24.884804,17.529999,3.094015,2.0531116,1.7538402,1.7404394,1.3877436,1.5267196,1.4462118,1.1932204,9.651693408579003,0.0664409609934985,-0.6122527485351626,-0.1274619824584,0.06863445590628908,0.10640033777827243,SF
800,1391,228.8647321108928,26.48680210066494,3,19.325554,18.096264,17.687567,17.444715,17.303053,0.07662034,0.008060055,0.008511393,0.010153672,0.033098854,2428615373373859840,0.05484688,7.2336675e-06,188.8934,56.543865,52.766994,43.862457,41.016304,32.26452,11.420103,3.136341,2.2810671,2.409368,1.7744868,1.8091886,1.6577263,1.4231632,9.390227781421984,0.0695258662838763,-0.6341238283205769,-0.03002313669653033,0.04373041618643985,0.0609288355011277,SF
801,1392,228.6717084514204,25.53286363674212,3,18.205761,17.54838,17.210943,16.834013,16.820757,0.016668608,0.005335536,0.0053309714,0.005546092,0.0146419555,2428622795077347328,0.14183724,8.268766e-06,2032.8088,533.12726,463.12332,753.8276,255.0744,219.1499,43.85512,16.230793,6.934978,6.9477086,6.9174986,4.4941187,4.164897,2.5839295,10.479679811945973,0.0223230135243558,-0.430824497808966,-0.061134239645594356,0.012163842194560251,0.019856146608252093,SF
802,1394,229.98292840516217,25.697570272999734,3,18.256868,16.6167,15.807586,15.415056,15.095354,0.033519424,0.0043128985,0.0034252685,0.0033888607,0.0069590677,2432006811000268800,0.032705095,1.7639597e-05,59.655254,16.278803,14.912542,30.947227,9.29914,6.6086516,3.5690565,2.66725,2.4221745,2.5710428,2.46475,2.1378105,2.412191,2.0620966,10.461307847119514,0.0910797423763218,-0.28502695867245254,-0.03807078769431716,0.09133558898159469,0.22773658317211978,Comp.
803,1395,229.8229289700376,26.29320819927264,3,19.403736,18.093607,17.38732,16.965143,16.753817,0.05581459,0.008725749,0.0071225185,0.0069305627,0.018827904,2432037597325846528,0.120615505,8.415205e-06,206.99652,46.76541,13.996044,87.578636,30.82058,28.156017,4.959381,3.7421696,2.357019,2.397873,2.7596054,2.9116075,2.1536248,1.6890419,10.764385660155188,0.0328777557016776,-0.37356486725597954,-0.5239194471045769,0.03632782888305665,0.17858478526004176,SF
804,1396,230.97760383972405,26.544610248845395,3,16.912828,15.620801,14.9784355,14.585311,14.313343,0.015953265,0.0031483087,0.0026486185,0.002791189,0.0054127267,2432069483163052032,0.045076434,1.3228205e-05,194.22804,43.53885,28.300953,111.28965,49.738884,41.34207,21.932325,4.6061535,3.0237267,3.4814167,4.1052523,3.513763,3.8434591,3.5225203,10.970382084075364,0.0057527836810571,-0.2418571510406958,-0.18707589364671323,0.04385355448236445,0.14126438677998404,Comp.
805,1397,230.79557854255768,25.897384384452963,3,20.02,18.473568,17.715288,17.276474,16.95643,0.06354802,0.008544323,0.0067305095,0.006417988,0.015594016,2432079928523515904,0.062710635,8.598672e-06,212.93059,50.68587,12.390453,84.31161,36.48117,23.941334,5.4036927,3.5600412,2.36012,2.2097833,2.4710395,2.0265105,1.9242947,1.6208771,10.209338535680748,0.0486311463272857,-0.40235067487065135,-0.6117997207134409,0.0337419120313988,0.1843240171573148,SF
806,1399,228.3853505733302,26.948158936244266,3,18.333572,16.523436,15.646911,15.176581,14.842801,0.035784516,0.0044283834,0.003471798,0.0032996873,0.006904689,2428671723344783360,0.07387595,1.678764e-05,54.496334,9.721394,26.541286,66.972275,17.124441,18.367586,7.8751197,3.3521106,2.5495315,3.1312666,3.5258675,2.8784058,3.0535948,2.6708622,11.225113950751268,0.0427216522646085,0.08952776384031892,0.4361934167475289,0.08096446817968651,0.28757409068707573,Liner
807,1401,230.40839098464448,25.706962591784524,3,19.994398,18.504307,17.733261,17.294022,17.005299,0.067206495,0.009153368,0.0070586577,0.006861974,0.01546887,2431992517349107712,0.09026413,1.0794787e-05,190.35733,43.51442,9.001321,72.94726,36.204903,23.210884,3.5358953,3.0852246,2.072011,2.279036,2.2410455,2.2350535,2.7979279,2.0704143,10.574724173904732,0.0532291412161261,-0.41656062081103407,-0.6843269496821646,0.034734591597235256,0.2576277265932983,SF
808,1402,230.43059111570284,26.569537167303565,3,19.430227,18.097843,17.338219,16.919619,16.629053,0.05533305,0.0077132233,0.006214792,0.0059313816,0.01634937,2432045843663054848,0.12782985,9.738032e-06,248.34985,51.028126,14.342167,84.01363,29.60401,23.439283,5.0265694,4.0689692,2.6165977,2.4702919,2.8186643,2.6685338,2.4713304,1.809588,10.947502144435507,0.0474546378552447,-0.4707141522281338,-0.5511948441134574,0.037336902003943746,0.17971069767950074,SF
809,1403,230.21308781950705,26.02353656557699,3,19.762363,18.192535,17.396708,16.986418,16.667782,0.0604036,0.0073087434,0.006035642,0.0060723354,0.014496011,2432050241709565952,0.12075186,2.4225534e-05,179.90408,45.650345,44.138115,71.91501,35.75855,18.583586,5.267882,4.349416,3.04019,3.5779557,3.4548357,3.4653752,2.8763103,2.462348,10.811034155777293,0.061873714553792,-0.3982214675351654,-0.014630282168682583,0.053780916177234704,0.10491122871633657,Comp.
810,1405,231.08522728238648,26.63428656138036,3,18.664824,17.475845,16.997995,16.683973,16.527761,0.034304507,0.0068481453,0.006225715,0.0070516597,0.02119026,2432067284139796480,0.0692044,8.079752e-06,137.773,35.997524,17.859627,43.785774,25.816442,19.95543,3.1712954,2.4879367,2.2894123,1.8230429,1.6775167,1.5745286,1.5702647,1.1877885,10.170614186157676,0.0681716469814196,-0.4978310841259791,-0.304400245564794,0.04235448362276704,0.12026805180422108,SF
811,1408,230.7744737633003,26.02362128834534,3,19.302433,18.013315,17.421778,17.08,16.862816,0.044417433,0.0073113227,0.0065609245,0.0066202087,0.01789474,2432079378767702016,0.05447714,1.1217011e-05,199.71834,56.572,13.762234,68.29017,39.091633,27.62579,5.5711365,3.4092796,2.2843654,1.9236901,2.164596,1.8913876,1.7467889,1.5327628,9.922313270449571,0.0650837351314919,-0.46605975382771236,-0.6139125947966165,0.03600141630950295,0.14549597222544694,SF
